svm,15,9.179553982852873,8.117025538341831,1,5,49,49,15,5,49,49,15,1,
svm,15,3.7067990704359346,9.08002258956002,1,5,49,49,15,5,49,49,15,1,
svm,15,15.380605937121612,8.466335409424016,1,5,49,49,15,5,49,49,15,1,
rf,15,1,1,1,5,49,49,5,5,41,49,15,1,
svm,15,16.60630233190439,8.418707708161662,1,5,49,49,15,5,49,49,15,1,
svm,15,13.1402201907725,8.441293050369051,1,5,49,49,15,5,49,49,15,1,
svm,15,4.884776213819169,7.900207573134722,1,5,49,49,15,5,49,49,15,1,
svm,15,16.44888294177385,8.477422414635178,1,5,49,49,15,5,49,49,15,1,
svm,15,5.5505160040987604,8.458965060556135,1,5,49,49,15,5,49,49,15,1,
svm,15,15.326223589735964,8.449772360325237,1,5,49,49,15,5,49,49,15,1,
